Time,EEG
8.03,-23.94543457
8.032,-24.7639904
8.034,66.23345184
8.036,120.431633
8.038,137.3503723
8.04,134.2666779
8.042,188.5322571
8.044,144.2925262
8.046,91.97528076
8.048,129.2323761
8.05,194.8408356
8.052,211.2002869
8.054,230.2870178
8.056,191.7269592
8.058,127.7608719
8.06,107.1417923
8.062,107.3963623
8.064,123.0813065
8.066,148.1388702
8.068,162.8043365
8.07,124.1993637
8.072,184.9908447
8.074,174.0396576
8.076,150.5836945
8.078,92.29150391
8.08,1.320307016
8.082,21.22086716
8.084,9.850171089
8.086,18.41122246
8.088,109.2207565
8.09,8.967954636
8.092,28.65230942
8.094,30.40971565
8.096,-10.19420242
8.098,20.59634018
8.1,-73.86399078
8.102,-126.555954
8.104,-133.0324249
8.106,-7.689335346
8.108,40.67442703
8.11,47.07145309
8.112,16.4811058
8.114,-41.70168686
8.116,-56.11911774
8.118,-81.72721863
8.12,-46.62017059
8.122,-13.22067928
8.124,-44.4628334
8.126,-31.64889336
8.128,-53.06283569
8.13,-51.05795288
8.132,-114.510994
8.134,-158.5630188
8.136,-190.0322571
8.138,-137.6624908
8.14,-110.4111938
8.142,-89.60987854
8.144,-99.27419281
8.146,-75.06128693
8.148,-81.82616425
8.15,-39.73356628
8.152,70.27901459
8.154,37.48942947
8.156,45.36850357
8.158,58.97600555
8.16,22.8823967
8.162,56.82519531
8.164,47.06698608
8.166,-3.535350323
8.168,85.94669342
8.17,48.80739594
8.172,81.71746826
8.174,117.4447174
8.176,97.54721069
8.178,124.7873154
8.18,9.450230598
8.182,-11.65296173
8.184,56.64049911
8.186,30.44823647
8.188,79.69978333
8.19,101.8670654
8.192,52.70388031
8.194,32.7124176
8.196,3.100099087
8.198,-53.27905655
8.2,-11.23817635
8.202,-0.355074525
8.204,-55.86738586
8.206,-44.02843857
8.208,-22.04672241
8.21,-5.079350471
8.212,-31.35138702
8.214,-34.51387787
8.216,-16.70804214
8.218,-9.221518517
8.22,-41.80987167
8.222,-20.06128883
8.224,-33.8121376
8.226,-25.23668861
8.228,5.806136131
8.23,-4.56749773
8.232,52.9936676
8.234,63.33716583
8.236,84.99119568
8.238,129.0428162
8.24,123.5245514
8.242,93.0513916
8.244,62.12107468
8.246,48.3860817
8.248,21.52665138
8.25,-2.797383785
8.252,-31.42089081
8.254,-111.8547897
8.256,-168.6001892
8.258,-92.76603699
8.26,-86.73218536
8.262,-111.9856415
8.264,-162.9239502
8.266,-80.06733704
8.268,-59.82400131
8.27,-15.69051933
8.272,-5.571504593
8.274,-69.34954834
8.276,-13.76613808
8.278,-3.60786581
8.28,-79.6754837
8.282,-93.15079498
8.284,-110.3042603
8.286,-2.064028263
8.288,144.0146179
8.29,192.8505249
8.292,254.9491425
8.294,195.2678223
8.296,179.2413025
8.298,199.4117126
8.3,221.1523438
8.302,186.4901428
8.304,172.2272644
8.306,82.26187134
8.308,39.41795731
8.31,112.5096436
8.312,120.3554459
8.314,140.4661255
8.316,225.1663971
8.318,179.7819519
8.32,168.6381683
8.322,159.7217102
8.324,173.4608765
8.326,87.94867706
8.328,50.27336502
8.33,65.36962891
8.332,74.82353973
8.334,94.39237213
8.336,128.0079956
8.338,190.4281769
8.34,259.1737671
8.342,174.6542053
8.344,171.117157
8.346,173.5337982
8.348,54.45185089
8.35,32.08734512
8.352,83.62592316
8.354,56.01979065
8.356,66.95032501
8.358,28.02812767
8.36,-23.27282333
8.362,-52.15327454
8.364,-28.21427727
8.366,72.50739288
8.368,44.11115265
8.37,-33.62915421
8.372,-17.8054924
8.374,15.94582748
8.376,-13.18244076
8.378,4.837326527
8.38,-72.91117096
8.382,-113.4222183
8.384,-163.3244019
8.386,-172.3775635
8.388,-181.5704346
8.39,-152.8392792
8.392,-114.7940445
8.394,-156.7333374
8.396,-184.3418274
8.398,-153.929718
8.4,-84.56724548
8.402,-165.8496704
8.404,-222.9980011
8.406,-94.42249298
8.408,-62.27139664
8.41,-47.45968246
8.412,-118.8222504
8.414,-98.49586487
8.416,-54.21793747
8.418,-18.91068459
8.42,17.45911789
8.422,-12.77484322
8.424,40.68904495
8.426,11.21148968
8.428,31.62706184
8.43,-2.388218164
8.432,-17.57618713
8.434,9.519891739
8.436,4.423596382
8.438,-4.675449848
8.44,124.3613434
8.442,130.6565704
8.444,62.53900528
8.446,44.82933426
8.448,22.36003685
8.45,45.72789764
8.452,65.21294403
8.454,5.380303383
8.456,2.229861975
8.458,118.5414276
8.46,102.1116486
8.462,56.99688339
8.464,-17.11467171
8.466,15.35663986
8.468,89.0168457
8.47,159.2576599
8.472,136.10672
8.474,57.35507584
8.476,65.43717194
8.478,77.5475235
8.48,50.03891373
8.482,54.03848267
8.484,99.60064697
8.486,61.23680496
8.488,40.58005524
8.49,116.1283112
8.492,216.7996674
8.494,220.0033569
8.496,177.9930573
8.498,112.1017532
8.5,71.33253479
8.502,67.46012878
8.504,129.2142792
8.506,133.2354126
8.508,172.3180695
8.51,117.8926086
8.512,55.79862976
8.514,27.96511078
8.516,-62.98456573
8.518,25.93009567
8.52,96.8035965
8.522,89.80476379
8.524,116.9377289
8.526,51.62837982
8.528,48.0617485
8.53,56.35012817
8.532,56.15646362
8.534,72.60557556
8.536,69.94503784
8.538,101.573494
8.54,89.55769348
8.542,63.73216248
8.544,-75.68673706
8.546,-100.4057465
8.548,-80.05593109
8.55,-39.8211174
8.552,-28.66437149
8.554,-25.56074524
8.556,-42.40894699
8.558,13.0179491
8.56,-13.9288168
8.562,4.862771988
8.564,55.56431961
8.566,84.13982391
8.568,73.17275238
8.57,148.2055969
8.572,163.0068512
8.574,123.6441345
8.576,132.8448486
8.578,91.92211151
8.58,80.10830688
8.582,36.24123383
8.584,26.23582077
8.586,25.59745789
8.588,53.68839264
8.59,118.3738861
8.592,184.5643311
8.594,233.794281
8.596,181.4273071
8.598,89.56915283
8.6,77.99203491
8.602,89.21819305
8.604,33.19986725
8.606,57.35789871
8.608,94.81629181
8.61,91.15299988
8.612,52.69766235
8.614,34.30978012
8.616,83.46752167
8.618,93.53791809
8.62,145.1786957
8.622,144.3144226
8.624,47.07292175
8.626,17.59573936
8.628,16.80497551
8.63,55.0616188
8.632,103.2994843
8.634,72.64139557
8.636,67.39441681
8.638,-15.88329601
8.64,-53.30044937
8.642,-8.45848465
8.644,3.027852297
8.646,-49.97538376
8.648,-63.38975525
8.65,-3.267671585
8.652,-4.078656197
8.654,-40.25648117
8.656,-11.6712265
8.658,-31.66276932
8.66,12.42018604
8.662,-28.66357803
8.664,27.24389458
8.666,81.83246613
8.668,64.52476501
8.67,-43.4306488
8.672,-80.23441315
8.674,-70.34597778
8.676,-45.29961777
8.678,-84.29961395
8.68,-61.25024414
8.682,-45.09522629
8.684,-21.73147202
8.686,16.0525074
8.688,25.8036232
8.69,-13.35026455
8.692,-9.283273697
8.694,45.6179657
8.696,-30.41942406
8.698,-28.45919418
8.7,-18.27795601
8.702,-9.779994965
8.704,51.84670258
8.706,43.92227173
8.708,10.37255955
8.71,74.19841766
8.712,82.42886353
8.714,95.58787537
8.716,100.8343277
8.718,95.35705566
8.72,137.4130249
8.722,169.1344452
8.724,171.7486572
8.726,117.5443497
8.728,34.65034485
8.73,18.57033539
8.732,112.6232758
8.734,189.5117798
8.736,223.8803101
8.738,145.7710571
8.74,129.1752014
8.742,121.1500473
8.744,130.4164886
8.746,186.7546997
8.748,181.6743774
8.75,59.95798111
8.752,-0.48436752
8.754,-17.93852043
8.756,-34.80484772
8.758,27.37835693
8.76,87.62815094
8.762,112.981163
8.764,50.1624794
8.766,7.387396336
8.768,-66.39510345
8.77,-31.75606537
8.772,-30.76281166
8.774,2.213374853
8.776,-84.70705414
8.778,-109.2282257
8.78,-109.4488068
8.782,-56.43989944
8.784,-33.98291397
8.786,20.78850365
8.788,-36.33839035
8.79,-25.65324783
8.792,-58.51744843
8.794,-100.2240372
8.796,-98.61981201
8.798,-207.93367
8.8,-127.1681976
8.802,-101.502121
8.804,-132.9319458
8.806,-174.2108917
8.808,-145.0875549
8.81,-80.92742157
8.812,-98.65379333
8.814,-43.57697678
8.816,35.44560623
8.818,-6.491743565
8.82,-80.78727722
8.822,-135.6876068
8.824,-127.0576706
8.826,-117.7132034
8.828,-88.59819031
8.83,-46.00765228
8.832,-106.4669266
8.834,-125.7970047
8.836,-113.038765
8.838,-109.587532
8.84,-67.64270782
8.842,-50.03125763
8.844,-71.47411346
8.846,-45.13315964
8.848,-57.76841354
8.85,-112.6357117
8.852,-122.0908661
8.854,-86.74794006
8.856,-90.14375305
8.858,-96.53938293
8.86,-96.99762726
8.862,-138.607605
8.864,-92.07082367
8.866,4.444322109
8.868,-85.66471863
8.87,-63.97696304
8.872,-64.78320313
8.874,-106.854866
8.876,-113.186058
8.878,-28.15716171
8.88,-21.96986771
8.882,-6.338390827
8.884,2.574388742
8.886,7.865027905
8.888,-85.62239075
8.89,-150.1169586
8.892,-175.3506165
8.894,-139.1565552
8.896,-97.12334442
8.898,-123.6881866
8.9,-104.3252106
8.902,-139.8984222
8.904,-242.632843
8.906,-144.7460938
8.908,-181.0128937
8.91,-117.8108139
8.912,-84.89703369
8.914,-134.584671
8.916,-171.7209473
8.918,-207.1289063
8.92,-169.6150055
8.922,-117.6697159
8.924,-154.1465149
8.926,-184.783371
8.928,-182.5736847
8.93,-229.2589264
8.932,-116.1098938
8.934,-115.9456482
8.936,-97.45327759
8.938,-190.383316
8.94,-160.4982452
8.942,-128.8539886
8.944,-71.12697601
8.946,-63.10497665
8.948,-37.15170288
8.95,-7.613291264
8.952,19.7260704
8.954,90.60741425
8.956,119.1820297
8.958,55.52412415
8.96,46.54199982
8.962,-13.34305286
8.964,40.65539551
8.966,58.11558914
8.968,57.05113602
8.97,33.97071075
8.972,169.6507111
8.974,208.2933655
8.976,173.662674
8.978,122.7369385
8.98,54.5223732
8.982,61.00920486
8.984,57.18422318
8.986,74.35607147
8.988,66.02249908
8.99,54.07965469
8.992,32.06625748
8.994,17.37805367
8.996,-25.8756752
8.998,-33.44348526
9,-54.65475845
9.002,-80.60831451
9.004,17.55779076
9.006,9.934891701
9.008,-8.431453705
9.01,18.54092979
9.012,4.741059303
9.014,-90.2882309
9.016,-81.85749054
9.018,-62.1150322
9.02,-77.64004517
9.022,-69.64937592
9.024,31.83167458
9.026,70.52048492
9.028,-3.070495129
9.03,-60.38028336
9.032,-47.24681091
9.034,-66.68371582
9.036,-61.28817368
9.038,-104.881813
9.04,-87.00302124
9.042,-21.18300056
9.044,63.99180603
9.046,60.54407883
9.048,35.34861755
9.05,18.24326134
9.052,-17.01345444
9.054,11.8708601
9.056,-45.19454956
9.058,11.43012238
9.06,47.61940002
9.062,37.60147858
9.064,10.6513443
9.066,20.06761932
9.068,44.46796036
9.07,-46.91287231
9.072,-85.71917725
9.074,-36.48748779
9.076,-0.885649681
9.078,57.07299423
9.08,18.81975937
9.082,23.17289543
9.084,83.68592072
9.086,76.30532074
9.088,77.67127991
9.09,59.55625534
9.092,128.1635742
9.094,67.0954895
9.096,96.53276825
9.098,150.9551086
9.1,192.5576019
9.102,248.1295319
9.104,133.430603
9.106,241.8394165
9.108,208.2038116
9.11,152.9391632
9.112,123.5336151
9.114,95.17655945
9.116,120.299614
9.118,135.4755096
9.12,97.34992218
9.122,88.54763031
9.124,95.52806854
9.126,146.6462097
9.128,73.21559143
9.13,65.86844635
9.132,95.12054443
9.134,55.84748077
9.136,91.24291229
9.138,65.27039337
9.14,22.78006363
9.142,61.09915924
9.144,47.67438889
9.146,-7.903335094
9.148,-70.1686554
9.15,-124.9328003
9.152,-145.0374146
9.154,-161.0587463
9.156,-147.4243317
9.158,-53.68709564
9.16,-22.3829422
9.162,-4.02758646
9.164,-31.45737076
9.166,-69.84178925
9.168,-28.09728241
9.17,-106.9637756
9.172,-116.678566
9.174,11.91609478
9.176,88.18736267
9.178,-32.63389969
9.18,-108.1160202
9.182,-88.24053192
9.184,-148.7317352
9.186,-56.86007309
9.188,-12.80931091
9.19,15.24454021
9.192,21.20934296
9.194,-25.78659439
9.196,-46.90198898
9.198,-17.69332695
9.2,-8.767051697
9.202,-33.68089294
9.204,-18.22664642
9.206,95.29857635
9.208,153.9310455
9.21,70.14982605
9.212,138.3478241
9.214,163.9911957
9.216,161.0104523
9.218,158.919632
9.22,136.0480042
9.222,176.3612976
9.224,181.5601349
9.226,104.0031357
9.228,86.24504089
9.23,48.06343842
9.232,82.87250519
9.234,90.73574829
9.236,117.4893799
9.238,193.3972015
9.24,221.5424957
9.242,251.432724
9.244,177.1724548
9.246,134.1768341
9.248,92.92166901
9.25,215.1317596
9.252,225.6077576
9.254,106.3601379
9.256,46.76631546
9.258,18.26385498
9.26,-48.45616913
9.262,-50.01299667
9.264,14.49786568
9.266,40.17636871
9.268,-22.68235397
9.27,17.95513535
9.272,91.8568573
9.274,97.17110443
9.276,79.41364288
9.278,35.24036789
9.28,-18.51127815
9.282,-6.502974033
9.284,42.41253662
9.286,42.56454468
9.288,-33.49774933
9.29,-55.57082748
9.292,-91.83274078
9.294,-61.2967186
9.296,-43.68503952
9.298,-5.269963264
9.3,50.24892807
9.302,16.37764931
9.304,-54.17912674
9.306,-93.10761261
9.308,-74.71835327
9.31,-7.636257648
9.312,60.76389694
9.314,72.71053314
9.316,94.77729034
9.318,68.19169617
9.32,34.32346344
9.322,-0.605036199
9.324,19.42604828
9.326,-14.59362316
9.328,-70.86167145
9.33,-16.13886642
9.332,68.1785202
9.334,71.54682159
9.336,28.5135479
9.338,21.05101395
9.34,-24.64298439
9.342,-57.25770569
9.344,-107.0099487
9.346,-125.5098038
9.348,-92.43671417
9.35,-46.16424179
9.352,-101.4753036
9.354,-140.4100342
9.356,-139.64151
9.358,-81.37571716
9.36,-106.7524948
9.362,-89.85312653
9.364,-72.32170105
9.366,-63.11584854
9.368,-60.59151077
9.37,-123.8227997
9.372,-148.7467194
9.374,-176.8441315
9.376,-175.7349548
9.378,-232.6952057
9.38,-246.3840942
9.382,-194.766983
9.384,-232.0081787
9.386,-238.4993134
9.388,-290.0073242
9.39,-288.9300232
9.392,-234.6494598
9.394,-212.4030151
9.396,-196.2810211
9.398,-242.4199982
9.4,-235.2871246
9.402,-207.1103668
9.404,-177.8856506
9.406,-188.8422241
9.408,-174.6907806
9.41,-158.4700623
9.412,-124.8574982
9.414,-158.3541565
9.416,-93.02235413
9.418,-94.90640259
9.42,-147.5297394
9.422,-245.1994934
9.424,-332.2823792
9.426,-349.5183105
9.428,-241.8650208
9.43,-217.1340637
9.432,-175.4960175
9.434,-152.0561066
9.436,-165.7485352
9.438,-154.1085968
9.44,-157.9831238
9.442,-119.6539383
9.444,-70.77122498
9.446,-40.12465668
9.448,-48.40563965
9.45,-81.27391815
9.452,-76.26194
9.454,-102.0772858
9.456,-104.1818008
9.458,-110.6803207
9.46,-83.33745575
9.462,-69.09355927
9.464,-78.26738739
9.466,-84.79933929
9.468,-99.90170288
9.47,-21.22094154
9.472,-7.020888329
9.474,-21.5069046
9.476,-22.43466377
9.478,-64.71807861
9.48,-81.23395538
9.482,-137.9706268
9.484,-49.6458168
9.486,-51.81287766
9.488,-102.5807724
9.49,-122.9025955
9.492,-85.78556061
9.494,-33.01818085
9.496,-59.3732605
9.498,-69.1499939
9.5,-148.6439667
9.502,-176.4352264
9.504,-121.2700424
9.506,-149.4029846
9.508,-132.0531921
9.51,-106.3095093
9.512,-150.2498932
9.514,-153.5845947
9.516,-167.0896454
9.518,-100.7330017
9.52,-103.9168625
9.522,-148.7775879
9.524,-146.3644562
9.526,-203.1069183
9.528,-220.4291687
9.53,-110.6778946
9.532,-15.2983036
9.534,22.03538513
9.536,92.53131866
9.538,112.3944168
9.54,163.1638336
9.542,89.02573395
9.544,63.09172821
9.546,77.32975006
9.548,1.365830421
9.55,97.40533447
9.552,150.2289429
9.554,167.3590393
9.556,158.0894775
9.558,238.33461
9.56,237.0207672
9.562,186.1353302
9.564,93.74292755
9.566,65.33589935
9.568,107.3957672
9.57,135.3222046
9.572,95.14157867
9.574,108.9002838
9.576,105.4602966
9.578,82.42377472
9.58,37.60828018
9.582,-6.311645985
9.584,-48.8278656
9.586,-80.57313538
9.588,-27.11161613
9.59,-10.29453182
9.592,69.95252228
9.594,71.23683929
9.596,91.38545227
9.598,48.09623718
9.6,17.71089935
9.602,-53.5495491
9.604,-32.06951904
9.606,15.74138355
9.608,43.01834869
9.61,-0.771086454
9.612,-59.85175323
9.614,-75.5450058
9.616,-19.1149826
9.618,-55.78055191
9.62,-24.90562439
9.622,-2.614777803
9.624,-82.59060669
9.626,-51.1647644
9.628,-74.15472412
9.63,-74.57557678
9.632,-36.40172195
9.634,-84.61022949
9.636,-151.6374817
9.638,-157.331665
9.64,-89.765625
9.642,-120.6606903
9.644,-74.2646637
9.646,-75.77128601
9.648,-95.39265442
9.65,-8.132318497
9.652,-51.68088913
9.654,-79.05704498
9.656,-38.9068718
9.658,-78.42373657
9.66,-127.2743073
9.662,-59.91113663
9.664,8.740354538
9.666,61.77145767
9.668,45.35582352
9.67,81.38057709
9.672,173.104187
9.674,228.924881
9.676,201.9025269
9.678,113.6443634
9.68,70.76754761
9.682,103.7833939
9.684,91.92875671
9.686,160.1703949
9.688,198.4106293
9.69,139.7197113
9.692,38.28756332
9.694,30.30409813
9.696,90.60643005
9.698,118.7538834
9.7,111.6455536
9.702,124.4150391
9.704,46.960289
9.706,-6.020454884
9.708,22.50279427
9.71,0.846186936
9.712,31.11479568
9.714,-2.262795448
9.716,-27.9696579
9.718,-128.3116913
9.72,-63.41890335
9.722,-32.99478149
9.724,35.4201622
9.726,104.7827911
9.728,48.66188812
9.73,14.95932865
9.732,7.477079391
9.734,55.26405334
9.736,-0.978434324
9.738,-44.79736328
9.74,-72.43125153
9.742,-66.174263
9.744,-59.2338829
9.746,-11.00956726
9.748,-18.79896736
9.75,23.03152084
9.752,-31.70410919
9.754,-85.87649536
9.756,-142.8757172
9.758,-87.21105957
9.76,-67.54496765
9.762,-29.84394836
9.764,1.580062389
9.766,-14.38992691
9.768,-77.55323792
9.77,-92.18544769
9.772,-80.27206421
9.774,-17.79045486
9.776,-17.82820892
9.778,16.42029762
9.78,-52.24794769
9.782,-25.44422722
9.784,10.82270145
9.786,-43.99048233
9.788,-18.76582146
9.79,-21.86124229
9.792,102.1752243
9.794,-6.15866375
9.796,-57.46575546
9.798,-59.16598892
9.8,-36.35092545
9.802,79.29807281
9.804,74.02045441
9.806,93.35607147
9.808,36.59891891
9.81,20.63532448
9.812,-94.59449005
9.814,-116.1786423
9.816,-154.3795929
9.818,-152.093338
9.82,-147.554245
9.822,-147.8383636
9.824,-152.9781799
9.826,-157.3661804
9.828,-133.9197998
9.83,-54.74000549
9.832,-20.54561615
9.834,-85.20665741
9.836,-23.09776115
9.838,51.88718414
9.84,58.07885742
9.842,49.06891251
9.844,105.8154144
9.846,74.56057739
9.848,31.79533768
9.85,25.84798431
9.852,47.69884872
9.854,170.8820953
9.856,151.243576
9.858,62.53249359
9.86,28.36494255
9.862,103.1965637
9.864,143.6475067
9.866,186.0052795
9.868,95.02947235
9.87,7.415565491
9.872,-43.47341156
9.874,-56.78567505
9.876,37.21167755
9.878,66.51972961
9.88,21.97608185
9.882,65.84656525
9.884,3.12331605
9.886,-50.20172882
9.888,-117.7570419
9.89,-68.07497406
9.892,-40.42405701
9.894,5.780842304
9.896,56.81481552
9.898,10.50319767
9.9,11.00637722
9.902,22.16441345
9.904,8.77354908
9.906,-4.068903446
9.908,-27.81755829
9.91,-88.90484619
9.912,-128.2342682
9.914,-100.6633224
9.916,-23.47311401
9.918,33.02547455
9.92,141.6768646
9.922,91.62558746
9.924,98.50669861
9.926,117.2906113
9.928,150.7959747
9.93,158.6286163
9.932,140.8036652
9.934,156.5815277
9.936,221.9944916
9.938,251.550354
9.94,196.120224
9.942,96.13387299
9.944,117.5877151
9.946,194.2063141
9.948,151.6887207
9.95,98.74091339
9.952,131.5982666
9.954,143.6390381
9.956,150.9792175
9.958,149.8084259
9.96,156.820694
9.962,108.0006104
9.964,56.76605988
9.966,75.21263885
9.968,141.0757446
9.97,132.370224
9.972,132.9283447
9.974,74.8782959
9.976,96.09856415
9.978,149.9398651
9.98,110.500946
9.982,53.08818054
9.984,49.56768036
9.986,83.08863831
9.988,46.77425766
9.99,71.31463623
9.992,62.21364212
9.994,49.83454132
9.996,-30.72445869
